id,day,is_main,procedure_title,class,vals,vote_cons_id,label
158471,2023-10-05T12:12:01Z,1,Scheme of generalised tariff preferences,yes,561,1305,158471_2023-10-05 12:12:01
158471,2023-10-05T12:12:01Z,1,Scheme of generalised tariff preferences,no,5,1305,158471_2023-10-05 12:12:01
158471,2023-10-05T12:12:01Z,1,Scheme of generalised tariff preferences,abstention,2,1305,158471_2023-10-05 12:12:01
158471,2023-10-05T12:12:01Z,1,Scheme of generalised tariff preferences,no_vote,-137,1305,158471_2023-10-05 12:12:01
158473,2023-10-05T12:12:26Z,1,Financial services contracts concluded at a distance,yes,548,1306,158473_2023-10-05 12:12:26
158473,2023-10-05T12:12:26Z,1,Financial services contracts concluded at a distance,no,4,1306,158473_2023-10-05 12:12:26
158473,2023-10-05T12:12:26Z,1,Financial services contracts concluded at a distance,abstention,14,1306,158473_2023-10-05 12:12:26
158473,2023-10-05T12:12:26Z,1,Financial services contracts concluded at a distance,no_vote,-139,1306,158473_2023-10-05 12:12:26
158475,2023-10-03T12:19:42Z,1,Protection of workers from asbestos,yes,614,1307,158475_2023-10-03 12:19:42
158475,2023-10-03T12:19:42Z,1,Protection of workers from asbestos,no,2,1307,158475_2023-10-03 12:19:42
158475,2023-10-03T12:19:42Z,1,Protection of workers from asbestos,abstention,4,1307,158475_2023-10-03 12:19:42
158475,2023-10-03T12:19:42Z,1,Protection of workers from asbestos,no_vote,-85,1307,158475_2023-10-03 12:19:42
158477,2023-10-03T12:21:18Z,1,Intelligent Road Transport Systems,yes,585,1308,158477_2023-10-03 12:21:18
158477,2023-10-03T12:21:18Z,1,Intelligent Road Transport Systems,no,6,1308,158477_2023-10-03 12:21:18
158477,2023-10-03T12:21:18Z,1,Intelligent Road Transport Systems,abstention,26,1308,158477_2023-10-03 12:21:18
158477,2023-10-03T12:21:18Z,1,Intelligent Road Transport Systems,no_vote,-88,1308,158477_2023-10-03 12:21:18
158479,2023-10-03T12:20:48Z,1,Economic coercion by third countries,yes,578,1309,158479_2023-10-03 12:20:48
158479,2023-10-03T12:20:48Z,1,Economic coercion by third countries,no,24,1309,158479_2023-10-03 12:20:48
158479,2023-10-03T12:20:48Z,1,Economic coercion by third countries,abstention,19,1309,158479_2023-10-03 12:20:48
158479,2023-10-03T12:20:48Z,1,Economic coercion by third countries,no_vote,-84,1309,158479_2023-10-03 12:20:48
158482,2023-10-03T12:42:43Z,1,Ensuring European transportation works for women,yes,551,1310,158482_2023-10-03 12:42:43
158482,2023-10-03T12:42:43Z,1,Ensuring European transportation works for women,no,26,1310,158482_2023-10-03 12:42:43
158482,2023-10-03T12:42:43Z,1,Ensuring European transportation works for women,abstention,29,1310,158482_2023-10-03 12:42:43
158482,2023-10-03T12:42:43Z,1,Ensuring European transportation works for women,no_vote,-99,1310,158482_2023-10-03 12:42:43
158504,2023-10-03T12:28:04Z,1,Interim report on the proposal for a mid-term revision of the Multiannual Financial Framework 2021-2027,yes,393,1311,158504_2023-10-03 12:28:04
158504,2023-10-03T12:28:04Z,1,Interim report on the proposal for a mid-term revision of the Multiannual Financial Framework 2021-2027,no,136,1311,158504_2023-10-03 12:28:04
158504,2023-10-03T12:28:04Z,1,Interim report on the proposal for a mid-term revision of the Multiannual Financial Framework 2021-2027,abstention,92,1311,158504_2023-10-03 12:28:04
158504,2023-10-03T12:28:04Z,1,Interim report on the proposal for a mid-term revision of the Multiannual Financial Framework 2021-2027,no_vote,-84,1311,158504_2023-10-03 12:28:04
158554,2023-10-03T12:40:00Z,1,European Media Freedom Act,yes,448,1312,158554_2023-10-03 12:40:00
158554,2023-10-03T12:40:00Z,1,European Media Freedom Act,no,102,1312,158554_2023-10-03 12:40:00
158554,2023-10-03T12:40:00Z,1,European Media Freedom Act,abstention,75,1312,158554_2023-10-03 12:40:00
158554,2023-10-03T12:40:00Z,1,European Media Freedom Act,no_vote,-80,1312,158554_2023-10-03 12:40:00
158584,2023-10-04T12:34:01Z,1,"Classification, labelling and packaging of substances and mixtures",yes,519,1313,158584_2023-10-04 12:34:01
158584,2023-10-04T12:34:01Z,1,"Classification, labelling and packaging of substances and mixtures",no,99,1313,158584_2023-10-04 12:34:01
158584,2023-10-04T12:34:01Z,1,"Classification, labelling and packaging of substances and mixtures",abstention,8,1313,158584_2023-10-04 12:34:01
158584,2023-10-04T12:34:01Z,1,"Classification, labelling and packaging of substances and mixtures",no_vote,-79,1313,158584_2023-10-04 12:34:01
158587,2023-10-04T12:38:11Z,1,Mobilisation of the European Union Solidarity Fund: assistance to Romania and Italy in relation to natural disasters in 2022 and to Türkiye in relation to the earthquakes in February 2023,yes,593,1314,158587_2023-10-04 12:38:11
158587,2023-10-04T12:38:11Z,1,Mobilisation of the European Union Solidarity Fund: assistance to Romania and Italy in relation to natural disasters in 2022 and to Türkiye in relation to the earthquakes in February 2023,no,11,1314,158587_2023-10-04 12:38:11
158587,2023-10-04T12:38:11Z,1,Mobilisation of the European Union Solidarity Fund: assistance to Romania and Italy in relation to natural disasters in 2022 and to Türkiye in relation to the earthquakes in February 2023,abstention,22,1314,158587_2023-10-04 12:38:11
158587,2023-10-04T12:38:11Z,1,Mobilisation of the European Union Solidarity Fund: assistance to Romania and Italy in relation to natural disasters in 2022 and to Türkiye in relation to the earthquakes in February 2023,no_vote,-79,1314,158587_2023-10-04 12:38:11
158621,2023-10-05T12:21:52Z,1,Urban wastewater treatment. Recast,yes,420,1315,158621_2023-10-05 12:21:52
158621,2023-10-05T12:21:52Z,1,Urban wastewater treatment. Recast,no,62,1315,158621_2023-10-05 12:21:52
158621,2023-10-05T12:21:52Z,1,Urban wastewater treatment. Recast,abstention,84,1315,158621_2023-10-05 12:21:52
158621,2023-10-05T12:21:52Z,1,Urban wastewater treatment. Recast,no_vote,-139,1315,158621_2023-10-05 12:21:52
158757,2023-10-03T12:42:16Z,1,"Resolution on the draft Commission implementing decision renewing the authorisation for placing on the market of products containing, consisting of or produced from genetically modified maize MIR162 pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council and amending Commission Implementing Decisions (EU) 2016/1685, 2019/1305 and 2019/2087 as regards the reference material",yes,412,1316,158757_2023-10-03 12:42:16
158757,2023-10-03T12:42:16Z,1,"Resolution on the draft Commission implementing decision renewing the authorisation for placing on the market of products containing, consisting of or produced from genetically modified maize MIR162 pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council and amending Commission Implementing Decisions (EU) 2016/1685, 2019/1305 and 2019/2087 as regards the reference material",no,175,1316,158757_2023-10-03 12:42:16
158757,2023-10-03T12:42:16Z,1,"Resolution on the draft Commission implementing decision renewing the authorisation for placing on the market of products containing, consisting of or produced from genetically modified maize MIR162 pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council and amending Commission Implementing Decisions (EU) 2016/1685, 2019/1305 and 2019/2087 as regards the reference material",abstention,28,1316,158757_2023-10-03 12:42:16
158757,2023-10-03T12:42:16Z,1,"Resolution on the draft Commission implementing decision renewing the authorisation for placing on the market of products containing, consisting of or produced from genetically modified maize MIR162 pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council and amending Commission Implementing Decisions (EU) 2016/1685, 2019/1305 and 2019/2087 as regards the reference material",no_vote,-90,1316,158757_2023-10-03 12:42:16
158758,2023-10-03T12:41:54Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize MON 89034 × 1507 × MIR162 × NK603 × DAS-40278-9 and nine sub-combinations, pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",yes,418,1317,158758_2023-10-03 12:41:54
158758,2023-10-03T12:41:54Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize MON 89034 × 1507 × MIR162 × NK603 × DAS-40278-9 and nine sub-combinations, pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",no,184,1317,158758_2023-10-03 12:41:54
158758,2023-10-03T12:41:54Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize MON 89034 × 1507 × MIR162 × NK603 × DAS-40278-9 and nine sub-combinations, pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",abstention,13,1317,158758_2023-10-03 12:41:54
158758,2023-10-03T12:41:54Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize MON 89034 × 1507 × MIR162 × NK603 × DAS-40278-9 and nine sub-combinations, pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",no_vote,-90,1317,158758_2023-10-03 12:41:54
158805,2023-10-05T12:11:35Z,1,European green bonds,yes,418,1318,158805_2023-10-05 12:11:35
158805,2023-10-05T12:11:35Z,1,European green bonds,no,79,1318,158805_2023-10-05 12:11:35
158805,2023-10-05T12:11:35Z,1,European green bonds,abstention,72,1318,158805_2023-10-05 12:11:35
158805,2023-10-05T12:11:35Z,1,European green bonds,no_vote,-136,1318,158805_2023-10-05 12:11:35
158878,2023-10-05T12:07:29Z,1,Schengen Borders Code,yes,370,1319,158878_2023-10-05 12:07:29
158878,2023-10-05T12:07:29Z,1,Schengen Borders Code,no,163,1319,158878_2023-10-05 12:07:29
158878,2023-10-05T12:07:29Z,1,Schengen Borders Code,abstention,31,1319,158878_2023-10-05 12:07:29
158878,2023-10-05T12:07:29Z,1,Schengen Borders Code,no_vote,-141,1319,158878_2023-10-05 12:07:29
158937,2023-10-05T12:09:49Z,1,Resolution on the case of Zarema Musaeva in Chechnya,yes,502,1320,158937_2023-10-05 12:09:49
158937,2023-10-05T12:09:49Z,1,Resolution on the case of Zarema Musaeva in Chechnya,no,13,1320,158937_2023-10-05 12:09:49
158937,2023-10-05T12:09:49Z,1,Resolution on the case of Zarema Musaeva in Chechnya,abstention,28,1320,158937_2023-10-05 12:09:49
158937,2023-10-05T12:09:49Z,1,Resolution on the case of Zarema Musaeva in Chechnya,no_vote,-162,1320,158937_2023-10-05 12:09:49
158941,2023-10-05T12:11:05Z,1,"Resolution on Egypt, in particular the sentencing of Hisham Kassem",yes,379,1321,158941_2023-10-05 12:11:05
158941,2023-10-05T12:11:05Z,1,"Resolution on Egypt, in particular the sentencing of Hisham Kassem",no,30,1321,158941_2023-10-05 12:11:05
158941,2023-10-05T12:11:05Z,1,"Resolution on Egypt, in particular the sentencing of Hisham Kassem",abstention,31,1321,158941_2023-10-05 12:11:05
158941,2023-10-05T12:11:05Z,1,"Resolution on Egypt, in particular the sentencing of Hisham Kassem",no_vote,-265,1321,158941_2023-10-05 12:11:05
158946,2023-10-05T12:08:59Z,1,"Resolution on the human rights situation in Afghanistan, in particular the persecution of former government officials",yes,519,1322,158946_2023-10-05 12:08:59
158946,2023-10-05T12:08:59Z,1,"Resolution on the human rights situation in Afghanistan, in particular the persecution of former government officials",no,15,1322,158946_2023-10-05 12:08:59
158946,2023-10-05T12:08:59Z,1,"Resolution on the human rights situation in Afghanistan, in particular the persecution of former government officials",abstention,18,1322,158946_2023-10-05 12:08:59
158946,2023-10-05T12:08:59Z,1,"Resolution on the human rights situation in Afghanistan, in particular the persecution of former government officials",no_vote,-153,1322,158946_2023-10-05 12:08:59
158947,2023-10-05T12:25:54Z,1,Resolution on taking stock of Moldova’s path to the EU,yes,448,1323,158947_2023-10-05 12:25:54
158947,2023-10-05T12:25:54Z,1,Resolution on taking stock of Moldova’s path to the EU,no,45,1323,158947_2023-10-05 12:25:54
158947,2023-10-05T12:25:54Z,1,Resolution on taking stock of Moldova’s path to the EU,abstention,43,1323,158947_2023-10-05 12:25:54
158947,2023-10-05T12:25:54Z,1,Resolution on taking stock of Moldova’s path to the EU,no_vote,-169,1323,158947_2023-10-05 12:25:54
158961,2023-10-05T12:25:22Z,1,Resolution on the situation in Nagorno-Karabakh after Azerbaijan’s attack and the continuing threats against Armenia,yes,491,1324,158961_2023-10-05 12:25:22
158961,2023-10-05T12:25:22Z,1,Resolution on the situation in Nagorno-Karabakh after Azerbaijan’s attack and the continuing threats against Armenia,no,9,1324,158961_2023-10-05 12:25:22
158961,2023-10-05T12:25:22Z,1,Resolution on the situation in Nagorno-Karabakh after Azerbaijan’s attack and the continuing threats against Armenia,abstention,36,1324,158961_2023-10-05 12:25:22
158961,2023-10-05T12:25:22Z,1,Resolution on the situation in Nagorno-Karabakh after Azerbaijan’s attack and the continuing threats against Armenia,no_vote,-169,1324,158961_2023-10-05 12:25:22
159002,2023-10-18T12:57:52Z,1,Schengen area: digitalisation of the visa procedure,yes,573,1325,159002_2023-10-18 12:57:52
159002,2023-10-18T12:57:52Z,1,Schengen area: digitalisation of the visa procedure,no,36,1325,159002_2023-10-18 12:57:52
159002,2023-10-18T12:57:52Z,1,Schengen area: digitalisation of the visa procedure,abstention,16,1325,159002_2023-10-18 12:57:52
159002,2023-10-18T12:57:52Z,1,Schengen area: digitalisation of the visa procedure,no_vote,-80,1325,159002_2023-10-18 12:57:52
159004,2023-10-18T12:58:29Z,1,Schengen area: digitalisation of the visa procedure,yes,548,1326,159004_2023-10-18 12:58:29
159004,2023-10-18T12:58:29Z,1,Schengen area: digitalisation of the visa procedure,no,37,1326,159004_2023-10-18 12:58:29
159004,2023-10-18T12:58:29Z,1,Schengen area: digitalisation of the visa procedure,abstention,9,1326,159004_2023-10-18 12:58:29
159004,2023-10-18T12:58:29Z,1,Schengen area: digitalisation of the visa procedure,no_vote,-111,1326,159004_2023-10-18 12:58:29
159006,2023-10-17T12:41:55Z,1,Agricultural holdings: conversion of the Farm Accountancy Data Network into a Farm Sustainability Data Network,yes,568,1327,159006_2023-10-17 12:41:55
159006,2023-10-17T12:41:55Z,1,Agricultural holdings: conversion of the Farm Accountancy Data Network into a Farm Sustainability Data Network,no,18,1327,159006_2023-10-17 12:41:55
159006,2023-10-17T12:41:55Z,1,Agricultural holdings: conversion of the Farm Accountancy Data Network into a Farm Sustainability Data Network,abstention,21,1327,159006_2023-10-17 12:41:55
159006,2023-10-17T12:41:55Z,1,Agricultural holdings: conversion of the Farm Accountancy Data Network into a Farm Sustainability Data Network,no_vote,-98,1327,159006_2023-10-17 12:41:55
159009,2023-10-19T12:50:35Z,1,European Protein Strategy,yes,305,1328,159009_2023-10-19 12:50:35
159009,2023-10-19T12:50:35Z,1,European Protein Strategy,no,129,1328,159009_2023-10-19 12:50:35
159009,2023-10-19T12:50:35Z,1,European Protein Strategy,abstention,69,1328,159009_2023-10-19 12:50:35
159009,2023-10-19T12:50:35Z,1,European Protein Strategy,no_vote,-199,1328,159009_2023-10-19 12:50:35
159010,2023-10-17T12:42:16Z,1,Union Civil Protection Mechanism,yes,612,1329,159010_2023-10-17 12:42:16
159010,2023-10-17T12:42:16Z,1,Union Civil Protection Mechanism,no,3,1329,159010_2023-10-17 12:42:16
159010,2023-10-17T12:42:16Z,1,Union Civil Protection Mechanism,abstention,8,1329,159010_2023-10-17 12:42:16
159010,2023-10-17T12:42:16Z,1,Union Civil Protection Mechanism,no_vote,-82,1329,159010_2023-10-17 12:42:16
